response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0106,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.0259
0.0271,0.0015,0.0000,0.0007,0.0248,0.0000,200,0.0096
0.0311,0.0060,0.0000,0.0010,0.0241,0.0000,200,0.0059
0.0253,0.0012,0.0000,0.0010,0.0230,0.0000,200,0.0118
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,200,0.0295
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.0308
0.0307,0.0012,0.0000,0.0043,0.0252,0.0000,200,0.0069
0.0122,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.0255
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.0311
0.0129,0.0000,0.0000,0.0000,0.0128,0.0000,200,0.0260
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.0301
0.0157,0.0000,0.0000,0.0000,0.0157,0.0000,200,0.0258
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,0.0337
0.0120,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.0298
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,200,0.0257
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,200,0.0257
0.0381,0.0077,0.0000,0.0010,0.0293,0.0000,200,0.0042
0.0313,0.0024,0.0000,0.0008,0.0281,0.0000,200,0.0113
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.0378
0.0169,0.0000,0.0000,0.0000,0.0168,0.0000,200,0.0259
0.0390,0.0019,0.0000,0.0049,0.0319,0.0000,200,0.0039
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.0366
0.0312,0.0000,0.0000,0.0000,0.0279,0.0000,200,0.0121
0.0376,0.0061,0.0000,0.0010,0.0305,0.0000,200,0.0058
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.0389
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.0371
0.0338,0.0022,0.0000,0.0008,0.0307,0.0001,200,0.0115
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,200,0.0341
0.0404,0.0038,0.0000,0.0021,0.0344,0.0000,200,0.0066
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.0371
0.0328,0.0000,0.0000,0.0000,0.0328,0.0000,200,0.0151
0.0176,0.0000,0.0000,0.0000,0.0175,0.0000,200,0.0310
0.0306,0.0000,0.0000,0.0000,0.0304,0.0001,200,0.0187
0.0239,0.0000,0.0000,0.0000,0.0239,0.0000,200,0.0260
0.0204,0.0000,0.0000,0.0000,0.0196,0.0008,200,0.0306
0.0200,0.0000,0.0000,0.0000,0.0199,0.0000,200,0.0310
0.0252,0.0000,0.0000,0.0000,0.0251,0.0001,200,0.0265
0.0146,0.0000,0.0000,0.0000,0.0143,0.0003,200,0.0377
0.0221,0.0000,0.0000,0.0000,0.0217,0.0004,200,0.0308
0.0162,0.0000,0.0000,0.0000,0.0162,0.0000,200,0.0367
0.0443,0.0021,0.0000,0.0007,0.0414,0.0000,200,0.0091
0.0231,0.0000,0.0000,0.0000,0.0227,0.0002,200,0.0312
0.0439,0.0028,0.0000,0.0009,0.0401,0.0000,200,0.0110
0.0139,0.0000,0.0000,0.0000,0.0138,0.0000,200,0.0422
0.0303,0.0000,0.0000,0.0000,0.0303,0.0000,200,0.0258
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,200,0.0414
0.0152,0.0000,0.0000,0.0000,0.0151,0.0000,200,0.0427
0.0206,0.0000,0.0000,0.0000,0.0205,0.0001,200,0.0373
0.0213,0.0000,0.0000,0.0000,0.0212,0.0000,200,0.0372
0.0212,0.0000,0.0000,0.0000,0.0211,0.0001,200,0.0378
0.0293,0.0000,0.0000,0.0001,0.0292,0.0000,200,0.0303
0.0171,0.0000,0.0000,0.0000,0.0170,0.0000,200,0.0426
0.0148,0.0000,0.0000,0.0002,0.0137,0.0000,200,0.0453
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,200,0.0485
0.0570,0.0000,0.0000,0.0000,0.0481,0.0000,200,0.0037
0.0191,0.0000,0.0000,0.0000,0.0190,0.0000,200,0.0419
0.0497,0.0017,0.0000,0.0013,0.0467,0.0000,200,0.0115
0.0101,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.0518
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.0523
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.0529
0.0049,0.0000,0.0000,0.0000,0.0048,0.0001,200,0.0585
0.0220,0.0000,0.0000,0.0000,0.0219,0.0000,200,0.0417
0.0208,0.0000,0.0000,0.0000,0.0207,0.0001,200,0.0433
0.0284,0.0000,0.0000,0.0000,0.0282,0.0002,200,0.0363
