response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0050,0.0000,0.0000,0.0001,0.0047,0.0000,200,0.0789
0.0121,0.0000,0.0000,0.0000,0.0118,0.0003,200,0.0723
0.0156,0.0000,0.0000,0.0000,0.0154,0.0001,200,0.0689
0.0017,0.0000,0.0000,0.0000,0.0011,0.0004,200,0.0828
0.0410,0.0000,0.0000,0.0000,0.0408,0.0000,200,0.0436
0.0099,0.0000,0.0000,0.0000,0.0096,0.0002,200,0.0750
0.0428,0.0000,0.0000,0.0000,0.0427,0.0001,200,0.0425
0.0021,0.0000,0.0000,0.0000,0.0018,0.0002,200,0.0831
0.0043,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.0811
0.0331,0.0000,0.0000,0.0000,0.0330,0.0001,200,0.0526
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.0808
0.0128,0.0000,0.0000,0.0001,0.0125,0.0002,200,0.0735
0.0279,0.0000,0.0000,0.0000,0.0276,0.0003,200,0.0587
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.0834
0.0047,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.0820
0.0164,0.0000,0.0000,0.0000,0.0163,0.0001,200,0.0707
0.0013,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.0859
0.0020,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.0857
0.0191,0.0000,0.0000,0.0000,0.0190,0.0001,200,0.0686
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.0833
0.0227,0.0000,0.0000,0.0001,0.0210,0.0003,200,0.0657
0.0353,0.0000,0.0000,0.0000,0.0352,0.0000,200,0.0531
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.0789
0.0163,0.0000,0.0000,0.0000,0.0161,0.0002,200,0.0726
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.0854
0.0097,0.0000,0.0000,0.0000,0.0091,0.0006,200,0.0794
0.0847,0.0002,0.0000,0.0031,0.0814,0.0000,200,0.0045
0.0081,0.0000,0.0000,0.0001,0.0074,0.0003,200,0.0818
0.0032,0.0000,0.0000,0.0000,0.0029,0.0002,200,0.0867
0.0114,0.0000,0.0000,0.0000,0.0110,0.0003,200,0.0786
0.0288,0.0000,0.0000,0.0000,0.0287,0.0000,200,0.0613
0.0077,0.0000,0.0000,0.0002,0.0071,0.0004,200,0.0826
0.0383,0.0000,0.0000,0.0000,0.0383,0.0000,200,0.0520
0.0065,0.0000,0.0000,0.0000,0.0064,0.0001,200,0.0844
0.0216,0.0000,0.0000,0.0000,0.0213,0.0003,200,0.0697
0.0106,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.0807
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,0.0877
0.0047,0.0000,0.0000,0.0000,0.0042,0.0003,200,0.0872
0.0053,0.0000,0.0000,0.0000,0.0051,0.0001,200,0.0867
0.0201,0.0000,0.0000,0.0000,0.0199,0.0002,200,0.0721
0.0024,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.0903
0.0213,0.0000,0.0000,0.0000,0.0213,0.0000,200,0.0715
0.0211,0.0000,0.0000,0.0000,0.0210,0.0000,200,0.0719
0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,200,0.0849
0.0081,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.0852
0.0172,0.0000,0.0000,0.0000,0.0171,0.0001,200,0.0763
0.0116,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.0823
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.0933
0.0009,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.0935
0.0054,0.0000,0.0000,0.0002,0.0052,0.0000,200,0.0892
0.0077,0.0000,0.0000,0.0001,0.0073,0.0000,200,0.0872
0.0208,0.0000,0.0000,0.0000,0.0207,0.0001,200,0.0743
0.0045,0.0000,0.0000,0.0002,0.0041,0.0001,200,0.0909
0.0136,0.0000,0.0000,0.0000,0.0135,0.0000,200,0.0820
0.0078,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.0879
0.0193,0.0000,0.0000,0.0000,0.0193,0.0000,200,0.0765
0.0185,0.0000,0.0000,0.0002,0.0182,0.0001,200,0.0777
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.0863
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.0900
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.0959
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.0954
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.0899
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.0920
0.0052,0.0000,0.0000,0.0000,0.0048,0.0004,200,0.0930
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.0949
0.0067,0.0000,0.0000,0.0000,0.0063,0.0001,200,0.0920
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.0914
0.0176,0.0000,0.0000,0.0000,0.0175,0.0000,200,0.0814
0.0450,0.0000,0.0000,0.0000,0.0449,0.0001,200,0.0545
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.0956
0.0133,0.0000,0.0000,0.0000,0.0131,0.0001,200,0.0866
0.0206,0.0000,0.0000,0.0000,0.0205,0.0000,200,0.0794
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,200,0.0979
0.0021,0.0000,0.0000,0.0001,0.0020,0.0000,200,0.0986
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.0997
0.0166,0.0000,0.0000,0.0000,0.0165,0.0001,200,0.0845
0.0410,0.0000,0.0000,0.0000,0.0408,0.0001,200,0.0605
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1002
0.0022,0.0000,0.0000,0.0001,0.0020,0.0000,200,0.1000
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.1001
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,0.0945
0.0189,0.0000,0.0000,0.0000,0.0188,0.0000,200,0.0839
0.0140,0.0000,0.0000,0.0000,0.0138,0.0001,200,0.0892
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.0928
0.0148,0.0000,0.0000,0.0001,0.0145,0.0000,200,0.0889
0.0009,0.0000,0.0000,0.0000,0.0007,0.0001,200,0.1032
0.0121,0.0000,0.0000,0.0000,0.0116,0.0005,200,0.0928
0.0203,0.0000,0.0000,0.0000,0.0201,0.0002,200,0.0845
0.0161,0.0000,0.0000,0.0000,0.0160,0.0000,200,0.0890
0.0064,0.0000,0.0000,0.0001,0.0062,0.0000,200,0.0990
0.0086,0.0000,0.0000,0.0000,0.0084,0.0002,200,0.0970
0.0205,0.0000,0.0000,0.0000,0.0202,0.0002,200,0.0853
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.1041
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.0951
0.0392,0.0000,0.0000,0.0000,0.0375,0.0001,200,0.0670
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1014
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,200,0.1009
0.0355,0.0000,0.0000,0.0000,0.0355,0.0000,200,0.0721
0.0028,0.0000,0.0000,0.0002,0.0023,0.0002,200,0.1053
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,200,0.1011
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,200,0.1036
0.0171,0.0000,0.0000,0.0000,0.0169,0.0000,200,0.0918
0.0029,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.1062
0.0046,0.0000,0.0000,0.0000,0.0042,0.0002,200,0.1056
0.0157,0.0000,0.0000,0.0000,0.0156,0.0001,200,0.0945
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1058
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,200,0.1038
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.0969
0.0134,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.0980
0.0203,0.0000,0.0000,0.0000,0.0202,0.0000,200,0.0914
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.1103
0.0227,0.0000,0.0000,0.0000,0.0225,0.0002,200,0.0900
0.0053,0.0000,0.0000,0.0000,0.0050,0.0003,200,0.1076
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1071
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,0.1092
0.0113,0.0000,0.0000,0.0000,0.0113,0.0000,200,0.1026
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1059
0.0100,0.0000,0.0000,0.0000,0.0097,0.0000,200,0.1049
0.0028,0.0000,0.0000,0.0000,0.0025,0.0002,200,0.1127
0.0284,0.0000,0.0000,0.0000,0.0282,0.0002,200,0.0877
0.0137,0.0000,0.0000,0.0000,0.0136,0.0000,200,0.1024
0.0189,0.0000,0.0000,0.0000,0.0185,0.0003,200,0.0980
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,0.1076
0.0235,0.0000,0.0000,0.0000,0.0234,0.0000,200,0.0939
0.0187,0.0000,0.0000,0.0000,0.0186,0.0000,200,0.0987
0.0129,0.0000,0.0000,0.0002,0.0124,0.0002,200,0.1050
0.0371,0.0000,0.0000,0.0000,0.0371,0.0000,200,0.0808
